n,gamma,K,sigma_K,gamma_K,status
261,388.939389678555,68,0.620144558,388.881103218,ok
261,388.939389678555,48,0.655598007,388.952321545,ok
261,388.939389678555,34,0.844157340,389.140129501,ok
261,388.939389678555,24,0.657507096,388.862904236,ok
261,388.939389678555,16,0.616874388,388.851463959,ok
262,390.139296301331,192,0.400412365,390.256062238,ok
262,390.139296301331,136,0.710829915,390.381667353,patched
262,390.139296301331,96,0.723483706,390.047334886,patched
262,390.139296301331,68,0.526338577,390.177955160,patched
262,390.139296301331,48,0.629121495,390.139602738,patched
262,390.139296301331,34,0.631179633,389.880321780,patched
262,390.139296301331,24,0.647370002,390.327128973,patched
262,390.139296301331,16,0.693006409,390.300410755,patched
263,390.852647577212,192,0.576317351,391.024804947,ok
263,390.852647577212,136,0.654547879,390.688671249,ok
263,390.852647577212,96,0.494854062,390.783489731,ok
263,390.852647577212,68,0.617620201,390.888810900,ok
263,390.852647577212,48,0.548377085,390.829574434,ok
263,390.852647577212,34,0.444641272,390.910912341,ok
263,390.852647577212,24,0.590978081,390.627962965,ok
263,390.852647577212,16,0.551444086,390.661546339,ok
264,392.263672334082,750,0.500679213,392.280170406,ok
264,392.263672334082,525,0.500656577,392.287784678,ok
264,392.263672334082,375,0.500348255,392.298990183,ok
264,392.263672334082,263,0.499202247,392.320331752,ok
264,392.263672334082,192,0.501349750,392.383552357,ok
264,392.263672334082,188,0.505494121,392.395648328,ok
264,392.263672334082,136,0.575401717,392.312773542,ok
264,392.263672334082,132,0.608688630,392.314872409,ok
264,392.263672334082,96,0.536315564,392.325274377,ok
264,392.263672334082,94,0.521321886,392.321299559,ok
264,392.263672334082,68,0.623553135,392.362751823,ok
264,392.263672334082,48,0.596354890,392.381093432,ok
264,392.263672334082,34,0.654364317,392.441719508,ok
264,392.263672334082,24,0.511355878,392.368765779,ok
264,392.263672334082,16,0.547767285,392.355558594,ok
265,393.329782539818,192,0.549583102,393.420875074,ok
265,393.329782539818,136,0.585614808,393.354809758,ok
265,393.329782539818,96,0.593437690,393.378572380,ok
265,393.329782539818,68,0.650640420,393.315780524,ok
265,393.329782539818,48,0.686700726,393.317180107,ok
265,393.329782539818,34,0.687348844,393.241262737,ok
265,393.329782539818,24,0.758961095,393.348076699,ok
265,393.329782539818,16,0.722102831,393.337788606,ok
266,395.108282525967,192,0.433232061,395.173902028,ok
266,395.108282525967,136,0.478090055,395.214191456,ok
266,395.108282525967,96,0.480839556,395.257238268,ok
266,395.108282525967,68,0.561789146,395.257128532,ok
266,395.108282525967,48,0.636807475,395.242102338,ok
266,395.108282525967,34,0.593722463,395.242836398,ok
266,395.108282525967,24,0.663083424,395.124938316,ok
266,395.108282525967,16,0.712492079,395.129693710,ok
267,396.059958299255,192,0.486073933,396.173096769,ok
267,396.059958299255,136,0.583068137,396.190435827,ok
267,396.059958299255,96,0.675778603,396.223965805,ok
267,396.059958299255,68,0.709215386,396.087390985,ok
267,396.059958299255,48,0.657446016,395.997122905,ok
267,396.059958299255,34,0.725305786,396.002692387,ok
267,396.059958299255,24,0.593562458,396.064740442,ok
267,396.059958299255,16,0.544825803,396.023020151,ok
268,397.683354138915,192,0.365964161,397.729998969,ok
268,397.683354138915,136,0.380604520,397.847584799,ok
268,397.683354138915,96,0.381354665,397.981341294,ok
268,397.683354138915,68,0.584996514,398.023033154,ok
268,397.683354138915,48,0.506519679,397.846098434,ok
268,397.683354138915,34,0.586288019,397.660122232,ok
268,397.683354138915,24,0.784877186,397.690426151,ok
268,397.683354138915,16,0.851396231,397.757777986,ok
269,398.376731639567,192,0.444464026,398.584637908,ok
269,398.376731639567,136,0.757768948,398.833357769,ok
269,398.376731639567,96,1.255708247,398.223717020,ok
269,398.376731639567,68,0.775891653,398.076695241,ok
269,398.376731639567,48,0.837920204,398.341776438,ok
269,398.376731639567,34,0.500226189,398.527646472,ok
269,398.376731639567,24,0.357421177,398.350664735,ok
269,398.376731639567,16,0.327090044,398.262380183,ok
270,399.294253475946,192,0.580733555,399.451952811,ok
270,399.294253475946,136,0.777601315,399.121633664,ok
270,399.294253475946,96,0.464408708,399.186738177,ok
270,399.294253475946,68,0.524313382,399.260041393,ok
270,399.294253475946,48,0.537728960,399.189926861,ok
270,399.294253475946,34,0.810260112,399.224177561,ok
270,399.294253475946,24,0.804012628,399.425305376,ok
270,399.294253475946,16,0.755654460,399.490030543,ok
271,400.837915052000,192,0.437179206,400.957583623,ok
271,400.837915052000,136,0.569495722,400.955315250,ok
271,400.837915052000,96,0.491804219,400.883830412,ok
271,400.837915052000,68,0.509934666,400.958516964,ok
271,400.837915052000,48,0.498841910,400.925661258,ok
271,400.837915052000,34,0.557466348,400.767777961,ok
271,400.837915052000,24,0.619590033,400.648967741,ok
271,400.837915052000,16,0.667832116,400.607676933,ok
272,401.715988765472,768,0.508554063,401.735047585,ok
272,401.715988765472,538,0.511974620,401.744120582,ok
272,401.715988765472,384,0.516505276,401.757785301,ok
272,401.715988765472,269,0.523702219,401.784424694,ok
272,401.715988765472,192,0.555513007,401.878750370,ok
272,401.715988765472,136,0.670950639,401.749638326,ok
272,401.715988765472,135,0.659071755,401.728758719,ok
272,401.715988765472,96,0.589394166,401.808725163,ok
272,401.715988765472,68,0.709440896,401.794779257,ok
272,401.715988765472,48,0.706914438,401.825788116,ok
272,401.715988765472,34,0.516892074,401.836159415,ok
272,401.715988765472,24,0.417148881,401.850042558,ok
272,401.715988765472,16,0.388886206,401.839991302,ok
273,402.905540808392,192,0.560725997,402.989821697,ok
273,402.905540808392,136,0.600517754,402.911425581,ok
273,402.905540808392,96,0.611460503,402.945815413,ok
273,402.905540808392,68,0.640056553,402.876284582,ok
273,402.905540808392,48,0.670518007,402.847776101,ok
273,402.905540808392,34,0.750621117,402.949766996,ok
273,402.905540808392,24,0.825966011,402.988098390,ok
273,402.905540808392,16,0.835552259,403.000413117,ok
274,404.914695715248,192,0.394892765,404.946206962,ok
274,404.914695715248,136,0.422306013,405.021300528,ok
274,404.914695715248,96,0.400615665,405.059256695,ok
274,404.914695715248,68,0.471656510,405.098099398,ok
274,404.914695715248,48,0.575119241,405.089751023,ok
274,404.914695715248,34,0.864987162,404.962712829,ok
274,404.914695715248,24,0.792964311,404.823060023,ok
274,404.914695715248,16,0.799986985,404.780662211,ok
275,405.788360032993,192,0.392871679,405.935867799,ok
275,405.788360032993,136,0.508677660,406.084372647,ok
275,405.788360032993,96,0.475137270,406.240657396,ok
275,405.788360032993,68,0.540333128,406.461638071,ok
275,405.788360032993,48,0.592988260,406.612344621,ok
275,405.788360032993,34,0.516138423,406.884766886,ok
275,405.788360032993,24,0.712122083,406.872040325,ok
275,405.788360032993,16,0.780076272,406.904259952,ok
276,406.659595618201,192,0.533382920,406.841028546,ok
276,406.659595618201,136,0.845896071,406.742559531,ok
276,406.659595618201,96,1.200892631,406.488020590,ok
276,406.659595618201,68,0.973384367,405.947219693,ok
276,406.659595618201,48,0.734736490,405.775721460,ok
276,406.659595618201,34,0.381462757,405.615121351,ok
276,406.659595618201,24,0.338246311,405.756901874,ok
276,406.659595618201,16,0.298634898,405.765305478,ok
277,408.189888096934,192,0.386485618,408.298488390,ok
277,408.189888096934,136,0.619892660,408.386116093,patched
277,408.189888096934,96,0.663534032,408.117318952,patched
277,408.189888096934,68,0.518117676,408.214944261,patched
277,408.189888096934,48,0.657108623,408.311878897,patched
277,408.189888096934,34,1.114130702,408.157527941,patched
277,408.189888096934,24,0.827598575,408.138421440,patched
277,408.189888096934,16,0.706772508,408.066957955,patched
278,408.916642092702,192,0.541901978,409.131897860,ok
278,408.916642092702,136,0.692989593,408.828190513,ok
278,408.916642092702,96,0.479310345,408.868320466,ok
278,408.916642092702,68,0.583614365,408.984643587,ok
278,408.916642092702,48,0.575226365,408.808318202,ok
278,408.916642092702,34,0.288519568,408.759833632,ok
278,408.916642092702,24,0.467171523,408.818115609,ok
278,408.916642092702,16,0.558301371,408.915666823,ok
279,410.209277910752,192,0.493877283,410.390948540,ok
279,410.209277910752,136,0.593276640,410.263104697,ok
279,410.209277910752,96,0.511208095,410.297181120,ok
279,410.209277910752,68,0.641644866,410.359136499,ok
279,410.209277910752,48,0.546925859,410.314694540,ok
279,410.209277910752,34,0.379444731,410.388268484,ok
279,410.209277910752,24,0.492786983,410.287397338,ok
279,410.209277910752,16,0.524895778,410.178131824,ok
280,411.116552474646,786,0.512244827,411.127212942,ok
280,411.116552474646,550,0.517790431,411.132483163,ok
280,411.116552474646,393,0.525818849,411.140568094,ok
280,411.116552474646,275,0.540934771,411.157076425,ok
280,411.116552474646,197,0.602949122,411.212896362,ok
280,411.116552474646,192,0.626745125,411.220446109,ok
280,411.116552474646,138,0.599065067,411.076587411,ok
280,411.116552474646,136,0.596275525,411.101007415,ok
280,411.116552474646,99,0.611460070,411.142215034,ok
280,411.116552474646,96,0.624132508,411.157031255,ok
280,411.116552474646,68,0.667957364,411.033594343,ok
280,411.116552474646,48,0.693131301,411.103374097,ok
280,411.116552474646,34,0.875860679,411.190773446,ok
280,411.116552474646,24,0.724480253,411.183650354,ok
280,411.116552474646,16,0.661231507,411.248387009,ok
281,412.907615407565,192,0.464343693,412.989099462,ok
281,412.907615407565,136,0.512145355,412.985632456,ok
281,412.907615407565,96,0.524274042,413.026686729,ok
281,412.907615407565,68,0.576441801,412.989573377,ok
281,412.907615407565,48,0.635949438,412.999012515,ok
281,412.907615407565,34,0.692403456,412.881206197,ok
281,412.907615407565,24,0.774962731,412.930006002,ok
281,412.907615407565,16,0.843786896,412.866459254,ok
282,414.416948381421,192,0.328944463,414.460578857,ok
282,414.416948381421,136,0.346489127,414.538719380,ok
282,414.416948381421,96,0.299397067,414.605970091,ok
282,414.416948381421,68,0.366207677,414.649251475,ok
282,414.416948381421,48,0.427425050,414.784331587,ok
282,414.416948381421,34,0.504546213,414.421052083,patched
282,414.416948381421,24,0.541831829,414.247766556,patched
282,414.416948381421,16,0.396467786,414.250702819,patched
283,414.930404396119,192,0.559641529,415.179679101,ok
283,414.930404396119,136,0.786797623,415.150435948,ok
283,414.930404396119,96,1.170920041,415.121162094,ok
283,414.930404396119,68,1.015923296,414.820492197,ok
283,414.930404396119,48,0.866593001,414.544809340,ok
283,414.930404396119,34,0.663199095,415.009595416,ok
283,414.930404396119,24,0.513629582,415.127622441,ok
283,414.930404396119,16,0.690325793,415.198788679,ok
284,416.549594736127,192,0.404372787,416.670385035,ok
284,416.549594736127,136,0.544729090,416.738457997,ok
284,416.549594736127,96,0.763575931,416.507015079,ok
284,416.549594736127,68,0.604093768,416.563373637,ok
284,416.549594736127,48,0.542270636,416.694177532,ok
284,416.549594736127,34,0.781590578,416.619379995,ok
284,416.549594736127,24,0.975399045,416.591462775,ok
284,416.549594736127,16,0.725707678,416.497920845,ok
285,417.504355724839,192,0.413880846,417.712839136,ok
285,417.504355724839,136,0.734559611,417.736022203,patched
285,417.504355724839,96,0.527772754,417.376284018,patched
285,417.504355724839,68,0.555206979,417.526542915,patched
285,417.504355724839,48,0.797122481,417.503359401,patched
285,417.504355724839,34,0.521424333,417.371104067,patched
285,417.504355724839,24,0.376222318,417.317155339,patched
285,417.504355724839,16,0.628915811,417.481736015,patched
286,418.364395217948,192,0.599912425,418.622041139,ok
286,418.364395217948,136,0.722335580,418.271062602,ok
286,418.364395217948,96,0.490760997,418.391367107,ok
286,418.364395217948,68,0.610177550,418.412029926,ok
286,418.364395217948,48,0.516770097,418.282604284,ok
286,418.364395217948,34,0.545091600,418.445404142,ok
286,418.364395217948,24,0.535554784,418.554026183,ok
286,418.364395217948,16,0.469656898,418.321574716,ok
287,419.498294382452,192,0.623082965,419.618213659,ok
287,419.498294382452,136,0.596340728,419.478319651,ok
287,419.498294382452,96,0.566768349,419.562389933,ok
287,419.498294382452,68,0.628366968,419.510385174,ok
287,419.498294382452,48,0.574837791,419.546775385,ok
287,419.498294382452,34,0.661937925,419.512228139,ok
287,419.498294382452,24,0.720480250,419.462479083,ok
287,419.498294382452,16,0.700140388,419.613085624,ok
288,421.107918030129,805,0.496091218,421.120910028,ok
288,421.107918030129,563,0.494055652,421.126712168,ok
288,421.107918030129,403,0.490885384,421.134910728,ok
288,421.107918030129,282,0.484304247,421.149835925,ok
288,421.107918030129,202,0.467969969,421.197877346,ok
288,421.107918030129,192,0.476572060,421.225795364,ok
288,421.107918030129,141,0.535756900,421.186046927,ok
288,421.107918030129,136,0.542437481,421.196184922,ok
288,421.107918030129,101,0.521643650,421.213308477,ok
288,421.107918030129,96,0.524192579,421.246809512,ok
288,421.107918030129,68,0.594129688,421.224155438,ok
288,421.107918030129,48,0.624229614,421.289656633,ok
288,421.107918030129,34,0.639483101,421.209444507,ok
288,421.107918030129,24,0.617894484,421.179912299,ok
288,421.107918030129,16,0.671513113,421.054219699,ok
289,422.194139267890,192,0.520801001,422.325159367,ok
289,422.194139267890,136,0.592392191,422.272556771,ok
289,422.194139267890,96,0.649260191,422.323640507,ok
289,422.194139267890,68,0.674129785,422.224385924,ok
289,422.194139267890,48,0.750471981,422.134543217,ok
289,422.194139267890,34,0.685891012,422.157588605,ok
289,422.194139267890,24,0.682670534,422.174914158,ok
289,422.194139267890,16,0.593979208,422.269366447,ok
290,423.772624963261,192,0.407056939,423.872961392,ok
290,423.772624963261,136,0.492965803,423.916785991,ok
290,423.772624963261,96,0.549407422,424.019556285,ok
290,423.772624963261,68,0.625873711,423.908091369,ok
290,423.772624963261,48,0.604266737,423.761670330,ok
290,423.772624963261,34,0.638343147,423.797080014,ok
290,423.772624963261,24,0.662553091,423.791167241,ok
290,423.772624963261,16,0.793815819,423.679417765,ok
291,424.926356063216,192,0.312239198,425.058484084,ok
291,424.926356063216,136,0.385203210,425.196575591,ok
291,424.926356063216,96,0.339894936,425.343633353,ok
291,424.926356063216,68,0.460876302,425.392773770,ok
291,424.926356063216,48,0.432640999,425.031705089,ok
291,424.926356063216,34,0.527871121,424.974157521,ok
291,424.926356063216,24,0.534217610,424.909368045,ok
291,424.926356063216,16,0.268807876,424.887884350,ok
292,425.520636408191,192,0.619209572,425.844044017,ok
292,425.520636408191,136,1.034627089,425.533351057,ok
292,425.520636408191,96,1.272944790,424.947774501,ok
292,425.520636408191,68,0.847174512,424.961621507,ok
292,425.520636408191,48,0.841083235,425.548232918,ok
292,425.520636408191,34,0.690192285,425.535600950,ok
292,425.520636408191,24,0.628862394,425.592987722,ok
292,425.520636408191,16,0.925673952,425.691063736,ok
293,426.975994157163,192,0.461655857,427.177513135,ok
293,426.975994157163,136,0.611549877,427.017858166,ok
293,426.975994157163,96,0.479126308,426.952770368,ok
293,426.975994157163,68,0.518800750,427.049291231,ok
293,426.975994157163,48,0.648502375,426.907392336,ok
293,426.975994157163,34,0.701348504,426.974307186,ok
293,426.975994157163,24,0.786369664,426.977078652,ok
293,426.975994157163,16,0.522134093,426.918063320,ok
